"pm10,pm2_5,carbon_monoxide,carbon_dioxide,sulphur_dioxide,nitrogen_dioxide,ozone,count,pm2_5_val,date"
"16.458334,very low,565.125,476.53202125,4.5583334,17.050001,39.166668,303.0,11.537499,2023-09-14"
"11.054166,very low,373.875,476.53202125,2.6000001,8.412499,61.416668,332.0,7.7625003,2023-09-15"
"15.108334,very low,572.75,476.53202125,4.7999997,15.908333,49.291668,222.0,10.583333,2023-09-16"
"15.591667,very low,457.45834,476.53202125,9.337501,13.283333,59.416668,100.0,10.933333,2023-09-17"
"11.445834,very low,370.66666,476.53202125,3.6166668,11.445834,32.208332,579.0,8.045834,2023-09-18"
"15.470833,very low,535.875,476.53202125,4.6291666,18.058332,24.708334,469.0,10.837501,2023-09-19"
"24.25,low,736.875,476.53202125,5.979166500000001,23.225,31.958333999999997,417.0,17.025,2023-09-20"
"28.725,low,676.25,476.53202125,4.6124997,19.533333,38.958332,236.0,19.9,2023-09-21"
"18.979165999999996,very low,458.33334,476.53202125,3.4291668000000004,12.083332999999998,57.41666800000001,432.0,13.258334,2023-09-22"
"26.354166,low,565.9583,476.53202125,5.8541665,15.670834,68.0,197.0,18.433332,2023-09-23"
"24.420832,low,511.5,476.53202125,3.3916667,11.854167,66.625,174.0,17.083334,2023-09-24"
"21.5875,low,521.2083,476.53202125,3.6791668,14.079166,66.5,549.0,15.083333,2023-09-25"
"31.120834,low,821.8333,476.53202125,7.354166500000001,24.829167999999996,50.666667999999994,395.0,21.345833000000002,2023-09-26"
"17.554167,very low,429.41666,476.53202125,4.5041666,12.474999,51.041668,303.0,12.175,2023-09-27"
"16.4375,very low,571.4167,476.53202125,8.958333,17.920834,40.958332,270.0,11.508334,2023-09-28"
"10.783333,very low,408.125,476.53202125,6.070833,13.083333,33.208332,322.0,7.558333,2023-09-29"
"11.333333,very low,418.70834,476.53202125,4.6791663,13.0125,26.791666,149.0,7.924999700000001,2023-09-30"
"15.370833,very low,679.8333,476.53202125,5.975,19.566668,28.541666,80.0,10.758334,2023-10-01"
"16.862501,very low,498.04166,476.53202125,3.8583333,15.462501,37.375,510.0,11.795834,2023-10-02"
"17.800001,very low,504.95834,476.53202125,3.8083334,14.470833,43.5,475.0,12.4375,2023-10-03"
"25.012499,low,743.8333,476.53202125,5.5625,22.079168,46.625,524.0,17.5,2023-10-04"
"24.574999,low,504.04166,476.53202125,6.254167,12.208333,68.541664,285.0,17.154167,2023-10-05"
"18.625,very low,474.66666000000004,476.53202125,4.9166665,12.2,62.875,467.0,13.037499,2023-10-06"
"19.204166,very low,587.75,476.53202125,6.2291665,15.495832999999998,55.25,144.0,13.429166,2023-10-07"
"14.016666,very low,498.58334,476.53202125,5.1749997,14.320834,40.916668,84.0,9.8,2023-10-08"
"15.008334,very low,576.125,476.53202125,8.1375,16.416666,45.291668,575.0,10.508333,2023-10-09"
"22.591667,low,778.875,476.53202125,8.708333,19.733334,62.583332,433.0,15.808333000000001,2023-10-10"
"22.458334,low,629.25,476.53202125,5.6875,14.75,67.375,469.0,15.683333,2023-10-11"
"20.4,very low,627.4583,476.53202125,5.9583335,15.358334,70.958336,372.0,14.241666,2023-10-12"
"13.691667,very low,500.75,476.53202125,3.9583333,12.3125,57.541668,107.0,9.5125,2023-10-13"
"17.841667,very low,564.125,476.53202125,4.8958335,17.404167,43.5,134.0,12.4875,2023-10-14"
"18.983334,very low,584.5417,476.53202125,4.7375,16.333334,59.541668,151.0,13.283333,2023-10-15"
"18.375,very low,734.0,476.53202125,5.5208335,19.333334,62.5,699.0,12.875,2023-10-16"
"35.024998,low,1113.7084,476.53202125,9.129167,31.920831999999997,62.5,596.0,24.475,2023-10-17"
"37.4875,moderate,1016.7083000000001,476.53202125,5.5291667,21.862501,69.916664,459.0,26.15,2023-10-18"
"28.412500000000005,low,681.7083,476.53202125,4.0958333,17.520834,53.791668,308.0,19.875,2023-10-19"
"29.908333,low,637.0417,476.53202125,3.8625002,13.575,71.583336,363.0,20.933332,2023-10-20"
"23.979166,low,781.9583,476.53202125,5.883333,22.470833,61.20833199999999,169.0,16.783333,2023-10-21"
"19.716667,very low,617.625,476.53202125,4.9,13.6125,68.416664,129.0,13.770833,2023-10-22"
"34.454166,low,773.8333,476.53202125,7.429167,19.908333,67.791664,129.0,24.104166,2023-10-23"
"33.391666,low,859.625,476.53202125,6.875,23.858332,67.041664,560.0,23.345833,2023-10-24"
"26.041666000000003,low,827.7917000000001,476.53202125,6.8458333,24.524999999999995,57.75,384.0,18.154167,2023-10-25"
"27.991667,low,682.8333,476.53202125,4.766667,16.9375,60.333332,273.0,19.504168,2023-10-26"
"16.854166,very low,515.625,476.53202125,3.9791667000000004,11.995833,54.666668,436.0,11.758334,2023-10-27"
"19.9125,very low,527.375,476.53202125,4.233333,13.525001,47.666668,123.0,13.916667,2023-10-28"
"21.295834000000003,very low,556.125,476.53202125,4.2208333,14.916667,47.291668,111.0,14.895833,2023-10-29"
"9.6125,very low,403.83334,476.53202125,3.25,11.545834,42.791668,654.0,6.725,2023-10-30"
"27.679167,low,780.2917,476.53202125,5.6666665,20.241667,49.416668,451.0,19.358334,2023-10-31"
"34.529167,low,1027.4166,476.53202125,8.170833,27.979166,68.041664,427.0,24.070833,2023-11-01"
"31.9625,low,898.5,476.53202125,5.754167,20.920834,68.958336,254.0,22.241667,2023-11-02"
"24.566666,low,785.6667,476.53202125,5.045833,19.066668,51.833332,316.0,17.1,2023-11-03"
"34.729168,low,854.7917,476.53202125,5.5499997,22.108332,57.0,182.0,24.254166000000005,2023-11-04"
"33.604168,low,861.5417,476.53202125,4.125,20.120832,59.58333199999999,85.0,23.495834,2023-11-05"
"34.083332,low,992.875,476.53202125,7.6875,21.241667,62.70833199999999,595.0,23.770834,2023-11-06"
"32.670834,low,709.8333,476.53202125,3.9958334,15.6875,75.5,409.0,22.791666,2023-11-07"
"33.795834,low,698.7083,476.53202125,4.570833,15.05,69.875,441.0,23.579168,2023-11-08"
"44.6375,moderate,1060.5416,476.53202125,8.325,32.466667,65.958336,229.0,31.204168,2023-11-09"
"44.1875,moderate,1054.0416,476.53202125,8.229167,28.104166,72.583336,424.0,30.8125,2023-11-10"
"50.2625,moderate,1192.0,476.53202125,11.029167,32.195835,79.916664,121.0,35.041668,2023-11-11"
"36.979168,moderate,850.9167,476.53202125,8.541667,20.745832,62.458332,100.0,25.754166,2023-11-12"
"17.008333,very low,511.33334,476.53202125,4.2916665,13.7,51.833332,600.0,11.7625,2023-11-13"
"22.558334,low,769.0833,476.53202125,6.408333300000001,20.816668,55.958332,404.0,15.579166,2023-11-14"
"34.704166,low,1089.4166,476.53202125,9.120833,27.475000000000005,68.291664,444.0,24.137499,2023-11-15"
"20.425001,very low,664.0417,476.53202125,5.5416665,14.4875,64.0,262.0,14.175,2023-11-16"
"19.6625,very low,759.1667,476.53202125,4.3333335,14.158333,42.0,301.0,13.683333,2023-11-17"
"27.608332,low,1040.25,476.53202125,8.170834,24.520834,58.166668,65.0,19.233334,2023-11-18"
"21.762499,low,836.1666999999999,476.53202125,6.3333335,16.9125,54.125,97.0,15.179166,2023-11-19"
"29.666666,low,1022.2917,476.53202125,8.866667,23.133333,50.541668,578.0,20.433332,2023-11-20"
"40.558334,moderate,1078.3334,476.53202125,9.133333,29.891668,67.916664,589.0,28.141668,2023-11-21"
"48.00833,moderate,1142.3334,476.53202125,12.833333,33.416668,86.958336,457.0,33.395832,2023-11-22"
"40.066666,moderate,960.9583,476.53202125,12.125,25.233334999999997,70.083336,405.0,27.620833999999995,2023-11-23"
"31.6875,low,879.2917,476.53202125,7.558333,22.625,60.333332,481.0,21.558334,2023-11-24"
"28.0375,low,841.25,476.53202125,7.3583336,22.095833,57.75,121.0,19.125,2023-11-25"
"23.929167,low,598.375,476.53202125,4.829167,14.358334,55.25,61.0,16.491667,2023-11-26"
"22.845833,low,702.9167000000001,476.53202125,5.025,17.699999,51.666668,799.0,15.520833,2023-11-27"
"28.716667,low,820.4583,476.53202125,5.3458333,21.508333,52.541668,523.0,19.6875,2023-11-28"
"39.3625,moderate,1031.5,476.53202125,8.191667,26.420832,61.04166800000001,397.0,27.225,2023-11-29"
"40.8625,moderate,920.75,476.53202125,6.483333,19.9125,66.875,233.0,28.158333,2023-11-30"
"32.45,low,874.4583,476.53202125,6.4500003,19.666666,57.083332,403.0,22.475,2023-12-01"
"18.449999,very low,618.1667,476.53202125,5.8291664,12.908333,57.416668,115.0,12.770833,2023-12-02"
"20.795834,very low,809.9167,476.53202125,6.2000003,18.391666,54.541668,101.0,14.441667,2023-12-03"
"30.995832000000004,low,1091.1666,476.53202125,10.008333,26.933334,54.458332,662.0,21.516668,2023-12-04"
"24.808334,low,663.0833,476.53202125,4.508333,13.083333,61.666668,98.0,17.104166,2023-12-05"
"19.941668,very low,608.9583,476.53202125,3.8791666,14.5,56.375,489.0,13.845833,2023-12-06"
"18.895834,very low,691.7917,476.53202125,6.7666664,17.8375,50.708332,249.0,13.175,2023-12-07"
"24.041666,low,1004.7083,476.53202125,7.75,24.25,39.166668,378.0,16.795834,2023-12-08"
"27.4375,low,889.2916999999999,476.53202125,4.570833,18.362501,42.958332,176.0,19.0875,2023-12-09"
"28.199999,low,1012.7083,476.53202125,7.9083333,25.470833,31.25,131.0,19.670834,2023-12-10"
"26.333334,low,794.2917000000001,476.53202125,5.5375,21.116667,41.5,95.0,18.391666,2023-12-11"
"35.591667,low,949.3333,476.53202125,7.445833,24.2875,67.041664,466.0,24.866667,2023-12-12"
"37.783333,moderate,907.0833,476.53202125,8.0625,23.8125,59.416668,518.0,28.270834,2023-12-13"
"34.308334,low,876.0833,476.53202125,7.4208336,23.883333,49.083332,280.0,24.291666,2023-12-14"
"35.037502,low,862.5833,476.53202125,7.4166665,25.141668,47.541668,401.0,22.0625,2023-12-15"
"31.733332000000004,low,790.9167,476.53202125,8.5375,22.112501,69.208336,202.0,21.958334,2023-12-16"
"35.833332,low,828.5417,476.53202125,12.083333,24.879166000000005,64.666664,113.0,24.691666000000005,2023-12-17"
"39.837498,moderate,939.1666999999999,476.53202125,10.595834,28.329168,67.166664,661.0,27.516668,2023-12-18"
"39.0625,moderate,1078.4584,476.53202125,12.533333,29.966667,76.583336,495.0,27.158333,2023-12-19"
"38.083332,moderate,1024.1666,476.53202125,12.683333,26.3125,75.291664,405.0,26.220833,2023-12-20"
"29.912500000000005,low,935.5,476.53202125,10.770833,23.645834,75.0,318.0,20.833334,2023-12-21"
"24.641668000000003,low,676.875,476.53202125,6.8125,13.5625,49.375,377.0,17.0875,2023-12-22"
"23.5625,low,653.8333,476.53202125,4.8958335,12.7375,50.75,129.0,16.066668,2023-12-23"
"23.800001000000005,low,678.9583,476.53202125,5.125,14.458333,53.5,103.0,16.183332,2023-12-24"
"30.879166,low,935.7917,476.53202125,8.370833,18.5875,56.041668,781.0,21.245832,2023-12-25"
"40.054165,moderate,1084.2916,476.53202125,9.95,25.995834,75.291664,477.0,27.691666,2023-12-26"
"33.416668,low,964.2917,476.53202125,7.887500299999999,21.270834,68.416664,378.0,23.208334,2023-12-27"
"34.320835,low,967.1666999999999,476.53202125,9.091666,22.941666,64.958336,314.0,23.854166,2023-12-28"
"33.983334,low,913.4167,476.53202125,10.441667,23.012499,65.583336,113.0,23.616667,2023-12-29"
"32.191666,low,845.875,476.53202125,11.104167,25.358332,68.541664,83.0,22.391668,2023-12-30"
"30.533333,low,848.7083,476.53202125,11.691667,24.908333,75.458336,102.0,21.241666999999996,2023-12-31"
"28.991667,low,873.625,476.53202125,11.895833,25.333334,69.041664,101.0,20.195833,2024-01-01"
"23.654167,low,876.4166999999999,476.53202125,7.4,25.012499,60.333332,194.0,16.529167,2024-01-02"
"31.358331999999997,low,916.4167,476.53202125,12.670834,27.920831999999997,84.5,333.0,21.920832,2024-01-03"
"28.008333,low,801.8333,476.53202125,8.758333,24.233332,70.791664,267.0,19.387499,2024-01-04"
"24.449999,low,821.375,476.53202125,7.1375003,25.341667,65.916664,315.0,16.858334,2024-01-05"
"26.295832000000004,low,892.3333000000001,476.53202125,8.854167,27.304167000000003,65.416664,88.0,18.091667,2024-01-06"
"28.116667,low,814.3333,476.53202125,7.4625,24.179167,59.041668,55.0,19.391665999999997,2024-01-07"
"24.75,low,808.75,476.53202125,7.104166499999999,21.8375,43.0,584.0,17.1,2024-01-08"
"21.733332,low,791.375,476.53202125,7.3458333,23.7875,44.75,466.0,15.016666,2024-01-09"
"22.454167999999996,low,779.875,476.53202125,7.7708335,25.441666000000005,51.458332,370.0,15.5,2024-01-10"
"25.4125,low,837.875,476.53202125,8.1375,24.529167,41.125,234.0,17.516666,2024-01-11"
"21.104166,very low,785.1667,476.53202125,7.375,22.987501,47.416668,265.0,14.633334,2024-01-12"
"26.933334,low,623.0,476.53202125,6.275,16.245832,66.458336,61.0,18.779167,2024-01-13"
"29.991667,low,699.125,476.53202125,6.1625,18.625,57.833332,66.0,20.804167,2024-01-14"
"25.404167,low,625.625,476.53202125,4.4333334,15.058333,51.916667999999994,417.0,17.574999,2024-01-15"
"27.883333,low,783.4583,476.53202125,6.1416664,18.766666,57.416668,488.0,19.254168,2024-01-16"
"26.116667,low,958.875,476.53202125,7.65,22.283333,47.958332,534.0,18.137499,2024-01-17"
"26.400000000000002,low,910.9583,476.53202125,7.133333,22.370834,42.916668,339.0,18.220833,2024-01-18"
"18.9375,very low,848.0832999999999,476.53202125,6.016666400000001,17.291666,42.5,345.0,13.112499,2024-01-19"
"21.183332,very low,787.5,476.53202125,6.2875,22.566666,48.416668,117.0,14.654167,2024-01-20"
"22.4125,low,786.1667,476.53202125,6.2666664,20.041666,50.041668,107.0,15.404166,2024-01-21"
"30.229166000000003,low,841.2083,476.53202125,6.8583336,24.966667,62.25,646.0,20.758333,2024-01-22"
"25.300001,low,568.875,476.53202125,4.6291666,13.170834,65.583336,522.0,17.333334,2024-01-23"
"30.391668000000003,low,657.5,476.53202125,6.5125003,11.683333,69.0,403.0,21.050001000000005,2024-01-24"
"34.55,low,661.2917,476.53202125,5.8375,10.837501,68.875,276.0,23.854166,2024-01-25"
"24.216666999999998,low,650.2917,476.53202125,6.495833,12.795834,51.041667999999994,349.0,16.841667,2024-01-26"
"23.179167,low,639.375,476.53202125,4.7374997,14.241666,50.416668,139.0,16.050001,2024-01-27"
"23.420832,low,687.7083,476.53202125,4.6749997,16.616667,45.583332,123.0,16.204166,2024-01-28"
"23.170832,low,498.1666599999999,476.53202125,3.3041668,10.104167,55.208332,577.0,16.0125,2024-01-29"
"21.274999999999995,very low,479.875,476.53202125,3.0166666999999996,10.425000000000002,45.75,409.0,14.724999,2024-01-30"
"17.508333,very low,679.2083,476.53202125,5.6625,17.675001,38.458332,428.0,12.166667,2024-01-31"
"17.841667,very low,755.125,476.53202125,6.1583333,17.3125,45.916668,306.0,12.395833,2024-02-01"
"17.291666,very low,754.5417000000001,476.53202125,6.225,17.0375,44.416668,456.0,12.029167,2024-02-02"
"25.9,low,740.0833,476.53202125,5.6875,18.6625,49.916668,152.0,17.470833,2024-02-03"
"35.166668,low,781.4166999999999,476.53202125,6.5499997,20.033333,54.333332,87.0,23.0625,2024-02-04"
"28.070833,low,849.1667,476.53202125,6.8291664,21.245832,55.041668,538.0,18.816668,2024-02-05"
"27.287500000000005,low,852.4167,476.53202125,6.3958335,20.533333,52.5,424.0,18.029167,2024-02-06"
"34.666668,low,835.75,476.53202125,6.2708335,20.920834,54.916668,433.0,22.316666,2024-02-07"
"38.958332,low,838.0417,476.53202125,7.091666699999999,24.925001,57.58333199999999,318.0,24.679167,2024-02-08"
"34.558334,low,684.8333,476.53202125,6.129167,18.504168,64.875,322.0,22.895834,2024-02-09"
"42.80417,moderate,533.8333,476.53202125,5.3375,8.912499,73.0,141.0,29.25,2024-02-10"
"53.591663,moderate,1016.6667,476.53202125,9.520833,26.420832,63.70833199999999,147.0,36.850002,2024-02-11"
"50.895832000000006,moderate,1073.2084,476.53202125,11.120833,28.608332,86.041664,661.0,34.754166,2024-02-12"
"30.016668,low,816.0417000000001,476.53202125,6.9708333,24.204168,68.541664,382.0,20.533333,2024-02-13"
"31.604166,low,915.3333,476.53202125,7.629166,26.025,54.875,518.0,21.4125,2024-02-14"
"35.654167,low,925.1667,476.53202125,7.2041664,26.308334,79.208336,274.0,24.554167,2024-02-15"
"29.933334,low,698.5833,476.53202125,5.2125,15.8125,79.291664,371.0,20.658333,2024-02-16"
"27.525,low,785.625,476.53202125,6.495833,18.941668,46.291668,198.0,18.604166,2024-02-17"
"22.445833,low,792.75,476.53202125,6.1416664,18.566668,56.25,112.0,15.179166,2024-02-18"
"23.691666,low,759.5417,476.53202125,6.225,18.445833,61.0,651.0,16.1,2024-02-19"
"22.633333,low,697.3333,476.53202125,5.758333,15.191667,55.791668,488.0,15.466667,2024-02-20"
"26.920832,low,807.9582999999999,476.53202125,6.15,21.370834,59.875,383.0,18.15,2024-02-21"
"31.429166999999996,low,872.2917,476.53202125,7.2374997,26.4375,60.833332,300.0,21.1,2024-02-22"
"23.429167,low,831.0833,476.53202125,6.9041667,22.591667,58.333332,378.0,16.020834,2024-02-23"
"30.324999,low,790.3333,476.53202125,6.4083333,24.5,54.875,158.0,20.65,2024-02-24"
"34.712498,low,704.8333,476.53202125,6.008333,19.254168,65.833336,138.0,23.641665,2024-02-25"
"46.816666000000005,moderate,679.3333,476.53202125,6.2291665,15.995833,78.208336,176.0,32.108334,2024-02-26"
"41.108334,moderate,565.4167,476.53202125,3.7916667,10.804166,62.83333199999999,536.0,28.141668,2024-02-27"
"26.204168,low,581.875,476.53202125,3.8458335,12.150001,56.0,400.0,18.020834,2024-02-28"
"22.949999,low,599.875,476.53202125,4.4708333,15.849999,60.25,358.0,15.733333999999997,2024-02-29"
"29.858332,low,632.625,476.53202125,4.7625003,16.762499,65.791664,362.0,20.320833,2024-03-01"
"32.3875,low,475.75,476.53202125,3.7416668,8.333333,70.25,194.0,22.025,2024-03-02"
"23.570833,low,543.1667,476.53202125,3.9541667,12.408333,53.45833199999999,158.0,15.816667,2024-03-03"
"22.870834,low,628.5,476.53202125,4.4625,16.4375,53.083332,677.0,15.483333999999997,2024-03-04"
"41.07916600000001,moderate,839.0,476.53202125,5.375,21.045834,61.458332,423.0,27.754165999999998,2024-03-05"
"46.75833,moderate,930.4583,476.53202125,7.1375003,25.933334,78.75,440.0,31.949998999999995,2024-03-06"
"60.22500200000001,high,836.25,476.53202125,6.191667,17.066668,89.791664,319.0,40.733334,2024-03-07"
"45.80417,moderate,619.625,476.53202125,4.5625,11.679166,76.625,531.0,30.912500000000005,2024-03-08"
"25.566666,low,549.6667,476.53202125,3.8541667,12.9375,56.333332,145.0,17.262499,2024-03-09"
"30.816666,low,709.4167,476.53202125,5.383333,17.525,62.458332,87.0,20.525,2024-03-10"
"32.258335,low,477.75,476.53202125,3.9624999,10.833333,70.625,642.0,21.383333,2024-03-11"
"24.633333,low,451.54166,476.53202125,3.2666666999999996,10.166667,55.625,375.0,16.4625,2024-03-12"
"24.0875,low,569.5,476.53202125,3.8666668,13.474999,60.333332,501.0,16.366667,2024-03-13"
"54.225002,moderate,972.7917000000001,476.53202125,7.191667,25.679167,75.041664,272.0,36.495834,2024-03-14"
"69.987495,high,998.0417,476.53202125,6.8916664,19.245832,99.333336,463.0,47.100001999999996,2024-03-15"
"64.34583,high,786.8333,476.53202125,5.1041665,13.308333,85.708336,168.0,42.3,2024-03-16"
"63.925,high,654.875,476.53202125,4.225,14.0,65.708336,120.0,40.929165,2024-03-17"
"51.104168,moderate,700.9167,476.53202125,4.3416667,16.045834,64.583336,685.0,33.391666,2024-03-18"
"67.19583,high,662.75,476.53202125,5.9874997,9.804167,116.5,450.0,44.983334,2024-03-19"
"37.779167,moderate,690.0417,476.53202125,6.808333,12.729167000000002,74.541664,362.0,26.254166,2024-03-20"
"38.029167,moderate,774.4167000000001,476.53202125,5.2000003,17.416666,71.083336,345.0,26.454168,2024-03-21"
"26.3125,low,708.5833,476.53202125,4.5499997,15.491666,52.541668,426.0,17.875,2024-03-22"
"20.629168,very low,492.125,476.53202125,3.3125,12.483334,55.458332,166.0,13.870833,2024-03-23"
"25.737501,low,566.5417,476.53202125,4.5041666,16.016666,59.083332,132.0,17.116667,2024-03-24"
"33.779167,low,644.9583,476.53202125,5.4625,17.166666,74.291664,781.0,22.625,2024-03-25"
"39.904167,moderate,514.2083,476.53202125,4.5958333,9.104167,78.458336,504.0,26.699999,2024-03-26"
"35.545834,low,465.45834,476.53202125,3.9833333,8.925,63.041668,475.0,23.491667,2024-03-27"
"30.862500999999998,low,684.0833,476.53202125,5.995833,20.5875,58.916668,309.0,19.970833,2024-03-28"
"34.454166,low,520.2083,476.53202125,3.8625,12.7375,68.958336,352.0,22.129166,2024-03-29"
"46.808334,moderate,769.3333,476.53202125,6.120833,22.233332,60.291668,111.0,29.670832,2024-03-30"
"51.379166,moderate,630.875,476.53202125,5.0750003,13.849999,73.791664,110.0,31.616667,2024-03-31"
"48.208332,moderate,669.7917,476.53202125,5.070833,14.662498999999999,71.041664,703.0,30.0625,2024-04-01"
"41.808334,moderate,661.4167,476.53202125,4.9583335,13.279167,75.291664,427.0,26.833334,2024-04-02"
"62.412502,high,679.0,476.53202125,4.9375,12.849998999999999,79.416664,387.0,39.345833,2024-04-03"
"44.575,moderate,717.7083,476.53202125,5.5125003,16.391666,74.875,319.0,28.574998999999995,2024-04-04"
"55.245834,moderate,652.4167,476.53202125,5.15,12.829166,81.375,495.0,35.370834,2024-04-05"
"59.837498,high,604.5417,476.53202125,4.1291666,9.925,81.875,132.0,38.229168,2024-04-06"
"50.416668,moderate,610.5417,476.53202125,4.0916667,10.55,82.458336,76.0,32.545834,2024-04-07"
"57.808334,high,689.75,476.53202125,5.2291665,15.154167,73.541664,122.0,38.220833,2024-04-08"
"54.795834,moderate,723.75,476.53202125,4.8416667,13.162499,82.5,492.0,36.649998,2024-04-09"
"67.270836,high,683.0,476.53202125,6.9541664,11.441667,82.0,509.0,45.808334,2024-04-10"
"50.5,moderate,760.4583,476.53202125,4.945833,17.608334,78.375,355.0,34.725002,2024-04-11"
"49.645832,moderate,602.6667,476.53202125,2.8416665,8.145833,78.666664,171.0,33.975002,2024-04-12"
"43.325,moderate,647.5,476.53202125,2.9958334,11.025001,67.333336,63.0,29.391665,2024-04-13"
"39.379166,moderate,685.5417,476.53202125,3.3041667999999995,11.9875,77.208336,81.0,26.775000000000002,2024-04-14"
"40.78333299999999,moderate,786.0417,476.53202125,5.0875,16.074999,68.416664,115.0,27.754166,2024-04-15"
"35.662502,low,581.9167,476.53202125,3.125,10.3875,67.916664,99.0,23.7875,2024-04-16"
"32.045834,low,564.9583,476.53202125,3.1625001000000004,10.841667,63.958332,444.0,21.037500000000005,2024-04-17"
"47.120834,moderate,634.2083,476.53202125,4.4041667,15.008334,61.25,345.0,30.108332,2024-04-18"
"47.6375,moderate,563.4167,476.53202125,3.8333333,12.141666,58.541667999999994,417.0,29.466667,2024-04-19"
"42.708332,moderate,575.1667,476.53202125,3.7833335,9.6125,71.125,243.0,26.7125,2024-04-20"
"33.920834,low,485.4166599999999,476.53202125,3.0625,10.079166,61.16666800000001,85.0,20.791666,2024-04-21"
"42.825,moderate,468.125,476.53202125,3.3416665,8.9875,69.166664,810.0,25.9,2024-04-22"
"44.408337,moderate,561.1667,476.53202125,3.9208333,11.962501,65.708336,555.0,28.275,2024-04-23"
"36.370834,low,463.79166,476.53202125,2.9208333,8.675,67.916664,413.0,23.354166,2024-04-24"
"41.004166,moderate,564.3333,476.53202125,3.7625,14.912498999999999,54.5,350.0,26.1,2024-04-25"
"34.495834,low,462.125,476.53202125,2.7458333999999995,9.779166,58.458332,449.0,22.095833,2024-04-26"
"49.662502,moderate,544.3333,476.53202125,4.1124997,13.2375,65.583336,216.0,31.783333,2024-04-27"
"49.045834,moderate,468.04166,476.53202125,3.2250001,8.929167,68.5,95.0,31.025,2024-04-28"
"39.87083,moderate,449.5,476.53202125,3.4958334,9.020833,63.125,705.0,25.154167,2024-04-29"
"38.341667,low,448.45834,476.53202125,4.2458334,9.595834,64.375,457.0,24.795832,2024-04-30"
"42.912502,moderate,539.4167,476.53202125,6.3458333,12.295834,66.958336,355.0,28.258333,2024-05-01"
"54.004166,moderate,392.41666,476.53202125,3.9916668,7.945833,60.54166800000001,283.0,35.133335,2024-05-02"
"42.558334,moderate,595.4583,476.53202125,5.0333333,15.829166,57.833332,388.0,28.379165999999998,2024-05-03"
"39.308334,moderate,490.04166000000004,476.53202125,3.3999999,10.7625,65.25,68.0,25.7875,2024-05-04"
"34.345833,low,493.0,476.53202125,3.6041667,11.941667,68.208336,92.0,22.2125,2024-05-05"
"44.9375,moderate,600.4583,476.53202125,4.1,16.65,66.375,125.0,28.129166,2024-05-06"
"53.825,moderate,456.41666,476.53202125,3.95,7.7625003,77.041664,539.0,35.329166,2024-05-07"
"50.4375,moderate,508.25,476.53202125,3.9375,11.050000000000002,69.375,414.0,33.529167,2024-05-08"
"40.445835,moderate,375.25,476.53202125,2.8791666,5.775,78.625,447.0,26.920832000000004,2024-05-09"
"34.075,low,483.375,476.53202125,3.8374999,11.145833,66.083336,97.0,23.204168,2024-05-10"
"32.1125,low,558.0833,476.53202125,4.4041667,14.095833,60.291668,178.0,21.987501,2024-05-11"
"26.304167,low,521.8333,476.53202125,4.2708335,14.041667,58.416668,66.0,18.2125,2024-05-12"
"34.783333,low,494.83333999999996,476.53202125,3.4624999,11.408333,57.583332,666.0,23.720833,2024-05-13"
"27.487501,low,571.5833,476.53202125,4.454167,14.183333,66.75,436.0,18.808332,2024-05-14"
"30.908333,low,738.8333,476.53202125,6.2083335,21.054167,53.666668,366.0,21.4125,2024-05-15"
"37.883335,moderate,633.4583,476.53202125,6.712500000000001,14.224999000000002,82.083336,308.0,26.3125,2024-05-16"
"28.366666999999996,low,464.58334,476.53202125,3.8708334,8.0125,68.833336,392.0,19.775,2024-05-17"
"28.045831999999997,low,814.125,476.53202125,6.7416670000000005,22.179167,47.375,171.0,19.516666,2024-05-18"
"23.5875,low,500.45834,476.53202125,3.8208332,13.8125,56.833332,127.0,16.304167,2024-05-19"
"21.845833,low,436.91666,476.53202125,2.8999999,10.666667,54.75,674.0,15.008334,2024-05-20"
"17.645833999999997,very low,461.25,476.53202125,4.5291667,8.966666,79.95833599999999,465.0,12.337501,2024-05-21"
"21.258333000000004,very low,651.375,476.53202125,5.3416667,17.658333,68.291664,102.0,14.875,2024-05-22"
"18.320833,very low,485.16666,476.53202125,4.766667,9.995833,79.375,307.0,12.8125,2024-05-23"
"8.870833,very low,352.625,476.53202125,6.095833300000001,10.183333,54.791668,366.0,6.2125,2024-05-24"
"9.416667,very low,370.41666,476.53202125,3.5791667,11.683333,36.166668,138.0,6.5750003,2024-05-25"
"8.679167,very low,312.45834,476.53202125,2.5458333,10.212501,30.625,120.0,6.045833,2024-05-26"
"10.633333,very low,432.1666599999999,476.53202125,3.2250001,13.895833,28.416666,607.0,7.4291670000000005,2024-05-27"
"14.733334,very low,460.08334,476.53202125,3.3458335,13.658333,36.625,471.0,10.270833,2024-05-28"
"19.216667,very low,544.0,476.53202125,3.7083333,16.449999,37.375,473.0,13.408333,2024-05-29"
"23.633333,low,536.4583,476.53202125,3.6125,14.945834,44.875,321.0,15.604167,2024-05-30"
"36.787502,low,619.875,476.53202125,4.5208335,18.045834,62.041668,413.0,23.016667999999996,2024-05-31"
"14.979167000000002,very low,366.41666,476.53202125,2.7083333,9.941667,53.791668,147.0,9.983334,2024-06-01"
"12.966667,very low,402.5,476.53202125,3.6166668,13.416667,33.541668,64.0,9.058333,2024-06-02"
"14.791666999999999,very low,644.9583,476.53202125,5.2375,20.095835,31.333333999999997,90.0,10.4375,2024-06-03"
